198,Angeles Community Health Center  Huntington Park,"6208 Seville Ave,Huntington Park,California 90255-2913",0,2.63,3235888855,www.angelescommunity.org,90255-2913
199,Los Angeles Christian Health Centers at Los Angeles Mission,"303 E 5th St,Los Angeles,California 90013-1505",0,2.65,2136291227,www.lachc.com,90013-1505
200,CMOAR  Instituto de Educacion Popular,"1565 W 14th St,Los Angeles,California 90015-2703",0,2.66,2132522952,,90015-2703
201,JWCH Medical Clinic at Downtown Womens Center,"442 S San Pedro St,Los Angeles,California 90013-2132",0,2.68,2132232900,www.jwchinstitute.org,90013-2132
202,AltaMed Medical Group Huntington Park Rugby,"6601 Rugby Ave STE 300,Huntington Park,California 90255-4046",0,2.69,3235821177,www.altamed.org,90255-4046
203,Fremont Wellness Center,"7821 Avalon Blvd,Los Angeles,California 90003-2358",0,2.69,3234065800,www.ummaclinic.org,90003-2358
204,LACHC Joshua House Annex at 339 Winston St,"339 Winston St,Los Angeles,California 90013-1519",0,2.70,2138931960,,90013-1519
205,LACHC at 341 Winston St,"341 Winston St,Los Angeles,California 90013-1519",0,2.70,2138931960,,90013-1519
206,Los Angeles Christian Health Centers at Winston St,"311 Winston St,Los Angeles,California 90013-1519",0,2.71,2138931960 x115,www.lachc.com,90013-1519
207,Los Angeles Christian Health Centers  HHCLA Harm Reduction Center,"512 E 4th St,Los Angeles,California 90013-2104",0,2.72,2136178408,,90013-2104
208,SJCH at Magnolia Place,"1910 Magnolia Ave STE 101,Los Angeles,California 90007-1220",0,2.73,3235411411,wellchild.org,90007-1220
209,JWCH Institute  Downtown Womens Center,"442 S Los Angeles St,Los Angeles,California 90013-1425",0,2.75,2132232900,,90013-1425
210,Los Angeles Christian Health Centers at New Genesis,"456 S Main St,Los Angeles,California 90013-1390",0,2.76,3232766470,www.lachc.com,90013-1390
211,UMMA Community Clinic,"711 W Florence Ave,Los Angeles,California 90044-6105",0,2.81,3237895610,www.ummaclinic.org,90044-6105
212,SCFHC Santa Fe,"7300 Santa Fe Ave,Huntington Park,California 90255-5731",0,2.86,3239084200,www.scfhc.org,90255-5731
213,JWCH Medical Clinic  St George Hotel,"115 E 3rd St,Los Angeles,California 90013-1301",0,2.94,2133531118,www.jwchinstitute.org,90013-1301
214,Huntington Park Family Health Center,"2680 Saturn Ave,Huntington Park,California 90255-4377",0,2.95,3235888847,www.scfhc.org,90255-4377
215,Aghaby Walnut Park,"2542 E Florence Ave STE B,Walnut Park,California 90255-4774",0,2.95,3235848700,www.acchealthcenters.org,90255-4774
216,THE Clinic Inc  Western,"3834 S Western Ave,Los Angeles,California 90062-1104",0,2.96,3237301920,,90062-1104
217,AltaMed Behavioral Health at Walnut Park Middle School,"7500 Marbrisa Ave,Huntington Park,California 90255-5612",0,2.96,8554251777,www.altamed.org,90255-5612
218,Mi Centro,"553 S Clarence St STE 6,Los Angeles,California 90033-4225",0,2.96,3239937500,www.lalgbtcenter.org,90033-4225
219,THE CLINIC INC,"3834 S Western Ave,Los Angeles,California 90062-1104",0,2.96,3237301920 x3007,www.ToHelpEveryone.org,90062-1104
220,AltaMed PACE  Walnut Park,"7716 S Alameda St,Huntington Park,California 90255-3745",0,2.97,8884999303,,90255-3745
221,Eisner Health at Women Infants and Children WIC,"1649 W Washington Blvd,Los Angeles,California 90007-1116",0,2.99,2137475542,www.eisnerhealth.org,90007-1116
222,AltaMed Medical Group Estrada Courts,"1305 S Concord St  18,Los Angeles,California 90023-3503",0,3.00,3239819816,www.altamed.org,90023-3503
223,Yehowa Medical Services  Florence,"1039 W Florence Ave,Los Angeles,California 90044-2441",0,3.05,3237761500,http://www.ymedical.org/,90044-2441
224,NECC  Gage Health Center,"2975 Zoe Ave,Huntington Park,California 90255-5278",0,3.11,3238269449,www.necc.net,90255-5278
225,NECC  Gage Health Center,"2975 Zoe Ave,Huntington Park,California 90255-5278",0,3.11,3238269449,www.necc.net,90255-5278
226,APLA Health  Wellness Wilshire Dental Clinic,"1127 Wilshire Blvd STE 1504,Los Angeles,California 90017-4006",0,3.12,2132011388,www.apla.org,90017-4006
227,CNHF  Lucas Clinic,"1127 Wilshire Blvd STE 707,Los Angeles,California 90017-3908",0,3.12,2134824830,,90017-3908
228,Temporary Site  BHS Boyle Heights Recovery Center,"3421 E Olympic Blvd,Los Angeles,California 90023-3030",0,3.18,3106799126,,90023-3030
229,Los Angeles Christian Health Centers at Pico Aliso,"1625 E 4th St,Los Angeles,California 90033-4201",0,3.19,3232688391,www.lachc.com,90033-4201
230,HOUSE OF UHURU,"8005 S Figueroa St,Los Angeles,California 90003-2720",0,3.19,3237785290,www.wattshealth.org,90003-2720
231,LACHC at Pico Aliso Mental Health Suite,"1619 E 4th St,Los Angeles,California 90033-4201",0,3.19,2138931960,,90033-4201
232,CNHF  Wilshire Clinic B,"1245 Wilshire Blvd Ste 715,Los Angeles,California 90017-4807",0,3.20,2136433170,,90017-4807
233,CNHF  Wilshire Clinic A,"1245 Wilshire Blvd STE 717,Los Angeles,California 90017-4813",0,3.20,2133716212,,90017-4813
234,Northeast Community Clinic,"2822 E Florence Ave,Huntington Park,California 90255-5749",0,3.26,3239231900,WWW.NECC.NET,90255-5749
235,Los Angeles Christian Health Centers at Dolores Mission School,"170 S Gless St,Los Angeles,California 90033-3308",0,3.29,2138931960,www.lachc.com,90033-3308
236,AMH Comprehensive Medical Centers  Alvarado,"937 S Alvarado St STE 1D,Los Angeles,California 90006-3024",0,3.31,2134848786,,90006-3024
237,SJCH Mendez High School Health and Wellness Center,"1321 E 1st St,Los Angeles,California 90033-3217",0,3.32,3235411600,,90033-3217
238,St Anthony Medical Centers  Pico Site,"2515 W Pico Blvd,Los Angeles,California 90006-4003",0,3.35,2133844555,http://stanthonymedical.org/,90006-4003
239,White Memorial Community Health CenterMendez High School,"1200 Plaza del Sol,Los Angeles,California 90033",0,3.35,3239871200,,90033
240,AltaMed Medical Group  Northgate Market Olympic,"2323 W Olympic Blvd STE 102,Los Angeles,California 90006-2011",0,3.38,2133362659,www.altamed.org,90006-2011
241,SJCH  Roosevelt High SchoolBased Health Center,"444 S Mathews St,Los Angeles,California 90033-4326",0,3.44,3235411600,,90033-4326
242,Angeles Community Health Center  7th Street,"1919 W 7th St,Los Angeles,California 90057-4103",0,3.45,2134132222,www.angelescommunity.org,90057-4103
243,Angeles Community Health Center  7th Street  Fl 3,"1919 W 7th St FL 3,Los Angeles,California 90057-4103",0,3.45,3234132222,www.angelescommunity.org,90057-4103
244,Unicare Community Health Center Inc  Westlake 20,"741 S Alvarado St,Los Angeles,California 90057-4021",0,3.47,2134136666,http://www.unicarechc.org/,90057-4021
245,Center South,"2313 W Martin Luther King Jr Blvd,Los Angeles,California 90008-2724",0,3.49,3238603799,www.lalgbtcenter.org,90008-2724
246,UMMA Community Clinic  Vermont 8114 Vermont Ave,"8114 S Vermont Ave,Los Angeles,California 90044-3536",0,3.52,3237895616,https://www.ummaclinic.org/,90044-3536
247,QueensCare Health Centers  Westlake North,"303 Loma Dr STE 202,Los Angeles,California 90017-1103",0,3.60,3236351140,,90017-1103
248,AltaMed Medical and Dental Group East Los Angeles 1st Street,"2219 E 1st St,Los Angeles,California 90033-3901",0,3.68,3232690421,www.altamed.org,90033-3901
249,Benevolence Health Center Alvarado,"2065 W 6th St STE 110,Los Angeles,California 90057-3180",0,3.68,2132632468,,90057-3180
250,AltaMed Medical Group Medical and Dental Mobile Unit,"2219 E 1st St,Los Angeles,California 90033-3901",0,3.68,3237258751,,90033-3901
251,Los Angeles Christian Health Centers at Gateways Percy Village,"3455 Percy St,Los Angeles,California 90023-1716",0,3.68,2138931930,www.lachc.com,90023-1716
252,AltaMed Behavioral Health at Nimitz Middle School,"6021 Carmelita Ave,Huntington Park,California 90255-3320",0,3.71,8554251777,www.altamed.org,90255-3320
253,Childrens Hospital Los Angeles  Jovenes,"1208 Pleasant Ave,Los Angeles,California 90033-2356",0,3.71,3236692503,,90033-2356
254,Complete Care Community Health CenterHuntington Park,"7301 State St,Huntington Park,California 90255-5823",0,3.74,3235815120,,90255-5823
255,AltaMed PACE  Grand Plaza,"701 W Cesar E Chavez Ave,Los Angeles,California 90012-2104",0,3.76,2132175300,www.altamed.org,90012-2104
256,APHCV  Belmont Health Center,"180 Union Pl,Los Angeles,California 90026-5715",0,3.76,3236443885,www.aphcv.org,90026-5715
257,Los Angeles Christian Health CentersExodus Recovery IMHT,"8511 12 S Vermont Ave APT 1,Los Angeles,California 90044-3473",0,3.80,3232766470,www.lachc.com,90044-3473
258,Precision Health Center  Hill Street,"709 N Hill St STE 18,Los Angeles,California 90012-2352",0,3.81,2136870888,precisionhealthnetwork.com,90012-2352
259,WMCHCMedical and Mental Health,"1828 E Cesar E Chavez Ave STE 5000,Los Angeles,California 90033-2487",0,3.82,3239871200,wmchealthcenter.org,90033-2487
260,WMCHC  Family Practice  Suite 4300,"1828 E Cesar E Chavez Ave,Los Angeles,California 90033-2400",0,3.82,3239871200,https://wmchealthcenter.org/,90033-2400
261,WMCHCDental,"1828 E Cesar E Chavez Ave STE 4100,Los Angeles,California 90033-2400",0,3.82,3239871200,wmchealthcenter.org,90033-2400
262,Precision Health Center Whittier,"3712 Whittier Blvd,Los Angeles,California 90023-1733",0,3.89,2136870888,,90023-1733
263,AltaMed Medical Group  Westlake 3rd Street,"2100 W 3rd St STE 400,Los Angeles,California 90057-2290",0,3.91,2133559896,www.altamed.org,90057-2290
264,AltaMed Dental Group  Westlake 3rd Street,"2100 W 3rd St STE 301,Los Angeles,California 90057-2285",0,3.91,8444343114,,90057-2285
265,AltaMed General Pediatrics  Westlake 3rd Street,"2100 W 3rd St STE 200,Los Angeles,California 90057-1993",0,3.91,3234138742,www.altamed.org,90057-1993
266,AltaMed PACE  Westlake,"2100 W 3rd St STE 101,Los Angeles,California 90057-1944",0,3.91,8774644772,www.altamed.org,90057-1944
267,AltaMed Dental Group  Westlake 3rd Street,"2100 W 3rd St Ste 220,Los Angeles,California 90057-1993",0,3.91,3236222429,www.altamed.org,90057-1993
268,AltaMed Health Service Pharmacy  Westlake,"2100 W 3rd St Ste 190,Los Angeles,California 90057-1999",0,3.91,3235587666,,90057-1999
269,CSC  Community Health Center,"767 N Hill St STE 200,Los Angeles,California 90012-2365",0,3.92,2138081792,,90012-2365
270,Chinatown Service Center  Medical Mobile Van,"767 N Hill St,Los Angeles,California 90012-2343",0,3.93,2138081792,,90012-2343
271,CSC  Community Health Center Suite 400B,"767 N Hill St STE 400B,Los Angeles,California 90012-2381",0,3.93,2138081792,http://www.cscla.org/,90012-2381
272,CSC  COMMUNITY HEALTH CENTER Suite 213,"767 N Hill St STE 213,Los Angeles,California 90012-2365",0,3.93,2138081792,,90012-2365
273,CSC  Chinatown Ste 315,"767 N Hill St STE 315,Los Angeles,California 90012-2376",0,3.93,3238081700,www.cscla.org,90012-2376
274,3CCC  Olympic,"3030 W Olympic Blvd STE 206,Los Angeles,California 90006-6506",0,3.97,2133222666,https://www.3cmedicalclinic.org/,90006-6506
275,CMOAR  A Community of Friends,"9130 S Figueroa St,Los Angeles,California 90003-3952",0,4.02,2134800809,,90003-3952
276,THE Health and Wellness Center at Crenshaw High School,"3206 W 50th St,Los Angeles,California 90043-4872",0,4.03,3237301920 x3053,www.ToHelpEveryone.org,90043-4872
277,San Judas Community Health Center  Wilshire,"2972 Wilshire Blvd UNIT 2,Los Angeles,California 90010-1101",0,4.06,2134840000,,90010-1101
278,CLINICA MONSENOR OSCAR A ROMERO,"123 S Alvarado St,Los Angeles,California 90057-2201",0,4.08,2139897700,www.clinicaromero.com,90057-2201
279,CLINICA MSR OA ROMEROALVARDO,"123 S Alvarado St,Los Angeles,California 90057-2201",0,4.08,2139897700,,90057-2201
280,Trans Wellness Center,"3055 Wilshire Blvd STE 360,Los Angeles,California 90010-1129",0,4.11,3239932900,www.lalgbtcenter.org,90010-1129
281,COMPLETE CARE COMMUNITY HEALTH CENTER,"2928 E Cesar E Chavez Ave,Los Angeles,California 90033-3110",0,4.12,3232666700,Under Construction,90033-3110
282,AltaMed Medical  Dental Group East LAWhittier West Boyle Heights,"3945 Whittier Blvd,Los Angeles,California 90023-2440",0,4.19,3232651998,www.altamed.org,90023-2440
283,AltaMed Pharmacy  Boyle Heights,"3945 Whittier Blvd,Los Angeles,California 90023-2440",0,4.19,8884999303,www.altamed.org,90023-2440
284,AltaMed Medical Group William Mead,"268 Bloom St  322,Los Angeles,California 90012-1973",0,4.20,3232760267,www.altamed.org,90012-1973
285,Beverly Community Clinic,"2252 Beverly Blvd,Los Angeles,California 90057-2225",0,4.22,2139890700,https://beverlycommunityclinic.com/,90057-2225
286,Kwang He Won Health Center,"815 S Ardmore Ave FL 1,Los Angeles,California 90005-2597",0,4.23,2133850448,www.kwanghewon.org,90005-2597
287,KheirWilshire Clinic,"3255 Wilshire Blvd STE 120,Los Angeles,California 90010-1405",0,4.24,2132352500,www.lakheir.org,90010-1405
288,Kheir Wilshire Clinic 100,"3255 Wilshire Blvd STE 100,Los Angeles,California 90010-1405",0,4.24,2132352500,http://www.lakheir.org,90010-1405
289,Northeast Community Clinic  Community Medical Alliance,"4129 Gage Ave,Bell,California 90201-1128",0,4.25,3237718400,www.necc.net,90201-1128
290,Yehowa Medical Services  Crenshaw,"5141 Crenshaw Blvd,Los Angeles,California 90043-1853",0,4.26,3237761500,,90043-1853
291,SJCH at Hyde Park Elementary School,"6505 8th Ave,Los Angeles,California 90043-4313",0,4.35,3235411411,wellchild.org,90043-4313
292,SJCH Crenshaw Health Center,"4251 Crenshaw Blvd,Los Angeles,California 90008-2536",0,4.39,3235411411,,90008-2536
293,AltaMed PACE  South Los Angeles,"1776 E Century Blvd,Los Angeles,California 90002-3050",0,4.41,3237258751,www.altamed.org,90002-3050
294,Los Angeles Christian Health Centers at Exodus Recovery ICM,"1920 Marengo St,Los Angeles,California 90033-1317",0,4.42,3232766470,www.lachc.com,90033-1317
295,BHS  Crenshaw Health Center,"3850 Crenshaw Blvd,Los Angeles,California 90008-1821",0,4.43,3234389607,,90008-1821
296,AMH Comprehensive Medical Centers  Maywood,"6017 Atlantic Blvd,Maywood,California 90270-3118",0,4.44,3235608880,http://www.caremedchc.org,90270-3118
297,Central Medical Clinic,"3533 W Pico Blvd,Los Angeles,California 90019-4534",0,4.45,3237341600,www.bhchealth.org,90019-4534
298,CLINICA ROMERONORTHEAST,"2032 Marengo St,Los Angeles,California 90033-1319",0,4.45,2139897700,www.clinicaromero.com,90033-1319
299,CLINCA MSR OSCAR A ROMERONE,"2032 Marengo St,Los Angeles,California 90033-1319",0,4.45,3239871030,,90033-1319
300,Angeles Community Health Center  Maywood School,"5800 King Ave,Maywood,California 90270-2928",0,4.52,8669813002,http://www.angelescommunity.org,90270-2928
301,Crenshaw Community Clinic,"3631 Crenshaw Blvd STE 109,Los Angeles,California 90016-4869",0,4.53,3237320100,www.bhchealth.org,90016-4869
302,MOBILE DENTAL MEDICAL UNIT,"10300 Compton Ave,Los Angeles,California 90002-3628",0,4.55,3235644331 x3280,,90002-3628
303,WATTS HEALTHCARE CORPORATION,"10300 Compton Ave,Los Angeles,California 90002-3628",0,4.55,3235644331,www.wattshealth.org,90002-3628
304,CaliMed Corporation,"3314 Firestone Blvd,South Gate,California 90280-2938",0,4.58,2133388387,WWW-CA-MED.ORG,90280-2938
305,AltaMed Behavioral Health at Johnnie Cochran Jr Middle School,"4066 W Johnnie Cochran Vis,Los Angeles,California 90019-6025",0,4.58,8554251777,,90019-6025
306,Mission City Community Network  Wilshire,"3660 Wilshire Blvd STE 102,Los Angeles,California 90010-2716",0,4.59,8188953100,www.mccn.org,90010-2716
307,APLA HealthDavid Geffen Center,"611 S Kingsley Dr,Los Angeles,California 90005-2319",0,4.59,2132011600,www.apla.org,90005-2319
308,AltaMed Behavioral Health at South Gate High School South Gate,"3351 Firestone Blvd,South Gate,California 90280-2937",0,4.60,8554251777,www.altamed.org,90280-2937
309,Kheir Family and Pediatric Clinic,"3671 W 6th St STE A,Los Angeles,California 90020-3894",0,4.61,2132352500,www.lakheir.org,90020-3894
310,CRENSHAW COMMUNITY HEALTH CTR,"3756 Santa Rosalia Dr,Los Angeles,California 90008-3606",0,4.63,3235685460,www.wattshealth.org,90008-3606
311,Wesley Health Centers  Zonal Ave,"1774 Zonal Ave BLDG E,Los Angeles,California 90033-1064",0,4.63,3233525650,http://jwchinstitute.org/,90033-1064
312,Kheir Clinic,"3727 W 6th St STE 200,Los Angeles,California 90020-5108",0,4.65,2132352500,http://www.lakheir.org,90020-5108
313,QueensCare Health Centers,"150 N Reno St,Los Angeles,California 90026-4656",0,4.66,2133807298,http://queenscarehealthcenters.org/,90026-4656
314,JORDAN WELLNESS CENTER,"10110 Juniper St,Los Angeles,California 90002-3166",0,4.66,3235697183,,90002-3166
315,AltaMed Behavioral Health at South East Middle School South Gate,"2560 Tweedy Blvd,South Gate,California 90280-5557",0,4.67,8554251777,www.altamed.org,90280-5557
316,Kheir ClinicDental  Optometry,"3750 W 6th St,Los Angeles,California 90020-5100",0,4.67,2132352500,http:www.lakheir.org,90020-5100
317,The Virgil,"137 N Virgil Ave,Los Angeles,California 90004-4811",0,4.89,3236531990,,90004-4811
318,Angeles Community Health Center  Bell,"4750 Gage Ave,Bell Gardens,California 90201-1351",0,4.92,8669813002,http://www.angelescommunity.org,90201-1351
319,AltaMed Medical Group  Ramona Gardens,"1424 Crusado Ln  168,Los Angeles,California 90033-1512",0,4.99,3232260623,www.altamed.org,90033-1512
320,CNHF  Inglewood Clinic,"2710 W Manchester Blvd,Inglewood,California 90305-2436",0,5.01,3237784310,,90305-2436
321,LOCKE WELLNESS CENTER,"316 E 111th St,Los Angeles,California 90061-3004",0,5.09,3234202141,,90061-3004
322,JWCH PATH Clinic,"320 N Madison Ave STE A,Los Angeles,California 90004-3791",0,5.09,8667335924,www.jwchinstitute.org,90004-3791
323,AltaMed Behavioral Health at South Gate Middle School,"4100 Firestone Blvd,South Gate,California 90280-3218",0,5.12,8554251777,www.altamed.org,90280-3218
324,BHS Nuestra Health Center,"4511 Whittier Blvd,Los Angeles,California 90022-2407",0,5.13,3232642890,https://bhshealthcenternetwork.com/index.php,90022-2407
325,Unicare Community Health Center Inc  Lincoln Heights,"2409 N Broadway,Los Angeles,California 90031-2218",0,5.13,3232258038,,90031-2218
326,ARROYO VISTA FAMILY HEALTH CENTER  Lincoln Heights,"2411 N Broadway,Los Angeles,California 90031-2218",0,5.14,3239872000 x0,www.arroyovista.org,90031-2218
327,Cudahy Family Health Center,"7910 Atlantic Ave,Cudahy,California 90201-5774",0,5.20,3239084200,,90201-5774
328,Los Angeles Christian Health Centers at Grape Street Elementary,"1940 E 111th St,Los Angeles,California 90059-2002",0,5.22,2138931960,www.lachc.com,90059-2002
